##	NA
1	P48742
CRX	O43186
CRY1	Q16526
CRY2	Q49AN0
CRYAA	P02489
CRYAB	P02511
CRYBA1	P05813
CRYBA4	P53673
CRYBB1	P53674
CRYBB2	P43320
CRYGC	P07315
CRYGS	P22914
CRYL1	Q9Y2S2
CRYZ	Q08257
CS	O75390
CSA2	Q9UK43
CSE1L-2	NA
CSF1	P09603
CSF1R	P07333
CSF2	P04141
CSF2RB	P32927
CSF3	P09919
CSF3R	Q99062
CSGALNACT1	Q8TDX6
CSGALNACT2	Q8N6G5
CSH1	P0DML2
CSK	P41240
CSMD3	Q7Z407
CSN1S1	P47710
CSN2	P61201
CSN3	P07498
CSNK1D	P48730
CSNK1E	P49674
CSNK1G1	Q9HCP0
CSNK1G2	Q8NCQ2
CSNK1G3	Q9Y6M4
CSNK2A1	P68400
CSNK2A2	P19784
CSNK2B	P67870
CSPG3	O14594
CSPG4	Q6UVK1
CSPG5	O95196
CSRNP1	Q96S65
CSRNP3	Q8WYN3
CSRP1	P21291
CSRP2	Q16527
CSRP2BP	Q9H8E8
CSRP3	P50461
CST1	P01037
CST3	P01034
CSTB	P04080
CSTF1	Q05048
CSTF3	Q12996
CT45A1	Q5HYN5
CT45A3	Q8NHU0
CT62	P0C5K7
CTA-221G9.5	NA
CTAG1A	P78358
CTAGE5	Q96PC5
CTBP1	C0HM98
CTBP2	P56545
CTCF	P49711
CTCFL	Q8NI51
CTDP1	Q9Y5B0
CTDSP1	Q9GZU7
CTDSPL	O15194
CTDSPL2	Q05D32
CTG3a	Q9Y4I7
CTGF	P29279
CTH	Q96IQ7
CTLA-4	NA
CTNNA1	P35221
CTNNA2	P26232
CTNNA3	Q9UI47
CTNNAL1	Q9UBT7
Ctnnb1	P35222
CTNNB1	P35222
CTNNBL1	Q8WYA6
CTNND1	O60716
CTNND2	Q9UQB3
CTPS	P17812
CTR9	Q6PD62
CTRB1	P17538
CTSA	P10619
CTSB	P07858
CTSC	P53634
CTSD	P07339
CTSE	P14091
CTSG	P08311
CTSK	P43235
CTSL	P07711
CTSL2	O60911
CTSS	P25774
Cttn	Q14247
CTTN	Q14247
CTTNBP2	Q8WZ74
CTTNBP2NL	Q9P2B4
CTU1	Q7Z7A3
CTU2	Q2VPK5
CTXN1	P60606
CUBN	O60494
CUEDC1	Q9NWM3
CUEDC2	Q9H467
CUL1	Q13616
CUL3	Q13618
CUL4A	Q13619
CUL4B	Q13620
CUL5	Q93034
CUL7	Q14999
CUL9	Q8IWT3
CUTC	Q9NTM9
CUTL1	P39880
CUZD1	Q86UP6
Cw	C9E8W1
Cw*08	O19552
CWF19L2	Q2TBE0
CXADR	P78310
CXCL11	O14625
CXCL13	O43927
CXCL14	O95715
CXCL6	P80162
CXCR3	P49682
CXCR4	P61073
CXorf15	Q9NUQ3
CXorf22	Q6ZTR5
CXorf23	A2AJT9
CXorf26	Q9BVG4
CXorf27	O75409
CXorf38	Q8TB03
CXorf39	Q6PEV8
CXorf57	Q6NSI4
CXorf58	Q96LI9
CXorf67	Q86X51
CXXC1	Q9P0U4
CYB	P00156
CYB5	P00167
CYB561	P49447
CYB5B	O43169
CYB5R1	Q9UHQ9
CYB5R2	Q6BCY4
CYB5R3	P00387
CYBA	P13498
CYBB	P04839
CYBRD1	Q53TN4
CYC1	P08574
CYCS	P99999
CYFIP1	Q7L576
CYFIP2	Q96F07
CYHR1	P0DTL6
CYLC1	P35663
CYLC2	Q14093
CYLD	Q9NQC7
CYP	Q16743
CYP17	P05093
CYP19	P11511
CYP1A2	P05177
CYP20A1	Q6UW02
CYP26A1	O43174
CYP26B1	Q9NR63
CYP26C1	Q6V0L0
CYP2C	Q16750
CYP2C19	P33261
CYP2D6	P10635
CYP2E1	P05181
CYP2J2	P51589
CYP2S1	Q96SQ9
CYP3A4	P08684
CYP3A5	P20815
CYP3A7	P24462
CYP46A1	Q9Y6A2
CYP4A11	Q02928
CYP4X1	Q8N118
CYP4Z1	Q86W10
CYP51A1	Q16850
CYP7A1	P22680
CYP7B1	O75881
CYP8B1	Q9UNU6
CYR61	O00622
CYSLTR1	Q9Y271
CYTH1	Q15438
CYTH2	Q99418
CYTH3	O43739
CYTIP	O60759
CYTSA	Q69YQ0
CYTSB	Q5M775
D10S102	Q65ZQ3
D4S234E	B2R5R8
DAAM1	Q9Y4D1
DAAM2	Q86T65
DAB2	P98082
DAB2IP	Q5VWQ8
DACH2	Q96NX9
DACT1	Q9NYF0
DACT2	Q5SW24
DAD1	P61803
DAG1	Q14118
DAGK1	P23743
DAGLA	Q9Y4D2
DAGLB	Q8NCG7
DAP	Q9ULA0
DAP3	O95886
DAPK1	P53355
DAPK2	Q9UIK4
DAPK3	O43293
DAPL1	A0PJW8
DARS	P14868
DARS2	Q6PI48
DAT1	Q01959
DAXX	Q9UER7
DAZ	Q9NQZ3
DAZ1	Q9NQZ3
DAZAP1	Q96EP5
DAZAP1/MEF2D	Q5IRN4
DBC1	O60477
DBF4	Q9UBU7
DBF4B	Q8NFT6
DBN1	Q16643
DBNL	Q9UJU6
DBP	Q10586
DBT	P11182
DCAF12	Q5T6F0
DCAF15	Q66K64
DCAF6	Q58WW2
DCAKD	Q8WVC6
DCAMKL1	O15075
DCBLD2	Q96PD2
DCC	P43146
DCDC2	Q9UHG0
DCDC2B	A2VCK2
DCHS1	Q96JQ0
DCHS2	Q6V1P9
DCI	P42126
DCK	P27707
DCLK2	Q8N568
DCLK3	Q9C098
DCLRE1A	Q6PJP8
DCLRE1B	Q9H816
DCN	P07585
DCP1A	Q9NPI6
DCP1B	Q8IZD4
DCP2	Q8IU60
DCPS	Q96C86
DCT	P40126
DCTN1	Q14203
DCTN2	Q13561
DCTN3	O75935
DCTN4	Q9UJW0
DCTN5	Q9BTE1
DCTPP1	Q9H773
DCUN1D1	Q96GG9
DCUN1D2	Q6PH85
DCUN1D3	Q8IWE4
DCUN1D5	Q9BTE7
DCX	O43602
DCXR	Q7Z4W1
DDA1	Q9BW61
DDB1	Q16531
DDB2	Q92466
DDHD2	O94830
DDI1	Q8WTU0
DDI2	Q5TDH0
DDIT4	Q9NX09
DDOST	P39656
DDR1	Q08345
DDRGK1	Q96HY6
DDX1	Q92499
DDX10	Q13206
DDX13	Q15477
DDX17	Q92841
DDX18	Q9NVP1
DDX19A	Q9NUU7
DDX20	Q9UHI6
DDX21	Q9NY93
DDX23	Q9BUQ8
DDX24	Q9GZR7
DDX25	Q9UHL0
DDX26B	Q5JSJ4
DDX27	Q96GQ7
DDX28	Q9NUL7
DDX3X	O00571
DDX42	Q86XP3
DDX43	Q9NXZ2
DDX46	Q7L014
DDX47	Q9H0S4
DDX5	P17844
DDX50	Q9BQ39
DDX51	Q8N8A6
DDX52	Q9Y2R4
DDX53	Q86TM3
DDX55	Q8NHQ9
DDX56	Q9NY93
DDX58	O95786
DDX59	Q5T1V6
DDX5-ETV4	C1IK54
DDX6	P26196
DDX60	Q8IY21
DDX60L	Q5H9U9
DEAF1	O75398
DECR	Q16698
DECR2	Q9NUI1
DEDD	O75618
DEF6	Q9H4E7
DEFA1	P59665
DEFB116	Q30KQ4
DEFB123	Q8N688
DEGS	A8CGI7
DEK	P35659
DEM1	Q9H790
DENN	Q8WXG6
DENND1A	Q8TEH3
DENND1C	Q8IV53
DENND2A	Q9ULE3
DENND2C	Q68D51
DENND2D	Q9H6A0
DENND3	A2RUS2
DENND4A	Q7Z401
DENND4B	O75064
DENND4C	Q5VZ89
DENND5A	Q6IQ26
DENND5B	Q6ZUT9
DEPDC1	Q5TB30
DEPDC6	Q8TB45
DERA	Q9Y315
DERL1	Q9BUN8
DERL2	Q9GZP9
DES	P17661
DESC1	Q9UL52
DFFA	O00273
DFNA5	O60443
DFNB31	Q9P202
DGAT1	O75907
DGCR14	Q96DF8
DGCR2	P98153
DGCR8	Q8WYQ5
DGKD	Q16760
DGKH	Q86XP1
DGKI	O75912
DGKZ	Q13574
DGUOK	Q16854
DHCR24	Q15392
DHCR7	Q9UBM7
DHFR	P00374
DHFRP2	Q9UMI0
DHH	O43323
DHPS	P49366
DHRS13	Q6UX07
DHRS7	Q9Y394
DHTKD1	Q96HY7
DHX16	O60231
DHX29	Q7Z478
DHX30	Q7L2E3
DHX33	Q9H6R0
DHX34	Q14147
DHX35	Q9H5Z1
DHX36	Q9H2U1
DHX37	Q8IY37
DHX38	Q92620
DHX40	Q8IX18
DHX57	Q6P158
DHX8	Q14562
DHX9	Q08211
DIABLO	Q9NR28
DIAPH1	O60610
DIAPH2	Q14236
DIAPH3	Q9NSV4
DICER1	Q9UPY3
DIDO1	Q9BTC0
DIP	Q6IC98
DIP2A	Q14689
DIP2B	Q9P265
DIP2C	Q8N8Z3
DIRAS2	Q96HU8
DISC1	Q9NRI5
DISP1	Q96F81
DISP2	A7MBM2
DIXDC1	Q155Q3
dJ34F7.1	Q9NPK8
DKC1	O60832
DKFZp313B2010	Q5JPK1
DKFZp313C1541	Q5HYI5
DKFZp313F1310	Q69YS2
DKFZp313K0921	NA
DKFZp313K2110	Q69YS0
DKFZp313L0718	Q69YR8
DKFZp313L0918	Q5JPK0
DKFZp313M0722	Q8N3P9
DKFZp313M176	Q63HP3
DKFZp313M1824	Q5HYK2
DKFZp313N0632	Q658P8
DKFZp313O211	Q5HYH5
DKFZp313O2236	Q5HYI6
DKFZp313P2036	NA
DKFZp434A035	Q8NCX5
DKFZp434A091	Q9UG55
DKFZp434B034	NA
DKFZp434B079	Q5JPB0
DKFZp434B0923	Q9NT87
DKFZp434B129	Q8ND81
DKFZP434B1727	Q53SD5
DKFZp434B2017	Q9H029
DKFZp434B216	NA
DKFZp434C1712	Q69YV2
DKFZp434C189	Q69YU2
DKFZp434D0815	Q9UFC7
DKFZp434D199	Q9NSS8
DKFZp434E026	NA
DKFZp434E0321	Q9UF98
DKFZp434E0418	Q9UF30
DKFZp434E199	Q9UF64
DKFZp434E2118	NA
DKFZp434F1826	Q659D4
DKFZp434G0310	Q659C6
DKFZp434G032	Q9UFN7
DKFZp434G0522	Q9UF94
DKFZp434G0715	Q659D8
DKFZp434G162	Q9UFN8
DKFZp434G1735	NA
DKFZp434G1930	Q9NT78
DKFZp434G2126	Q8ND66
DKFZp434G247	Q9NSX9
DKFZp434H018	Q9UFM0
DKFZp434I0735	Q659E7
DKFZp434I0812	Q9NST9
DKFZp434I1926	Q9NTC5
DKFZp434I213	Q9UFZ8
DKFZp434I2216	Q68CW8
DKFZp434I2435	Q8NDL6
DKFZp434J0328	Q9UFA1
DKFZp434J0450	NA
DKFZp434J046	Q9UFV9
DKFZp434J052	Q659D1
DKFZp434J1672	Q9UF71
DKFZp434J218	Q8NCZ0
DKFZp434J2412	Q8NDE9
DKFZp434K0126	Q9NTC4
DKFZp434K0435	Q9UFQ0
DKFZp434K1235	Q9UFQ2
DKFZp434K171	Q9Y4N6
DKFZp434K1822	Q9NSJ7
DKFZp434L0312	Q658J9
DKFZp434L0319	Q9NSQ6
DKFZp434L0610	Q9NT13
DKFZp434L081	Q5JPA6
DKFZp434L1215	Q8ND26
DKFZp434L1613	Q9NSY5
DKFZp434L2050	Q9UFD2
DKFZp434M052	Q9NTB4
DKFZp434M0813	Q9NSP3
DKFZp434M098	Q9UFL4
DKFZp434M231	Q9UFI1
DKFZp434N041	Q9UFS1
DKFZp434N071	NA
DKFZp434N0810	Q9NT11
DKFZp434N101	Q9UFY1
DKFZp434N1212	NA
DKFZp434N1610	Q8NCY3
DKFZp434N1710	Q9NT12
DKFZp434N1728	Q69YX3
DKFZp434N181	Q9UFD5
DKFZp434N1827	Q9UFA5
DKFZp434O0515	Q9UFF8
DKFZp434O086	Q69YW7
DKFZp434O1172	Q69YH0
DKFZp434O171	Q9Y4N4
DKFZp434P091	Q8ND88
DKFZp434P0917	Q9UF51
DKFZp434P151	Q5JPA5
DKFZp451B0517	Q86T95
DKFZp451B1115	Q86T70
DKFZp451B226	NA
DKFZp451E1911	Q6AI13
DKFZp451F083	Q86TD5
DKFZp451F1115	Q86T64
DKFZp451F163	NA
DKFZp451F1711	Q7Z3C9
DKFZp451G231	Q86TE2
DKFZp451H153	NA
DKFZp451J023	Q86TD1
DKFZp451L152	NA
DKFZp451M2318	Q86T81
DKFZp451O0517	Q86T74
DKFZp451P0217	Q86TE3
DKFZp547A0616	Q5JQ44
DKFZp547A1913	Q9H049
DKFZp547B243	Q9NSH2
DKFZp547E087	Q8ND77
DKFZp547H118	Q8TCM5
DKFZp547H249	Q8NDR3
DKFZp547J2313	NA
DKFZp547L155	Q8ND22
DKFZp547M048	Q8TCM3
DKFZp547M202	Q9H051
DKFZp547N024	Q69YU0
DKFZp547P028	Q8ND39
DKFZp547P162	Q8NDE0
DKFZp564A122	NA
DKFZp564A2282	Q9NSM5
DKFZp564B092	NA
DKFZp564B162	NA
DKFZp564C0164	Q5JV87
DKFZp564C172	Q8TCJ8
DKFZp564D012	Q659G5
DKFZp564E242	Q659F9
DKFZp564F013	Q9Y3T4
DKFZp564F0522	NA
DKFZp564F123	Q8NDD9
DKFZp564G092	Q9Y4U2
DKFZp564G196	Q9Y3U5
DKFZp564H223	Q8NDD8
DKFZp564J1082	Q9UG62
DKFZp564L2416	Q5JXL9
DKFZp564M063	Q8NDD7
DKFZp564M2178	Q9NT61
DKFZp564O1822	Q9UG85
DKFZp564P0562	Q9UG16
DKFZp564P2062	Q9Y4T0
DKFZP566A1524	NA
DKFZp566C084	NA
DKFZp566E044	Q9NSW6
DKFZP566F2124	Q53SN6
DKFZp566F223	Q9UGA2
DKFZp566H033	Q9UG47
DKFZp566K0524	Q9Y406
DKFZp566L241	Q5JWW0
DKFZp566O173	Q5JVG7
DKFZp566O183	Q9UFW7
DKFZp570I0164	Q9Y4S0
DKFZp571N1833	NA
DKFZp572F2170	Q8N3P8
DKFZp586A0524	Q69YZ4
DKFZp586A1021	Q9NT28
DKFZp586A1519	Q9Y3V7
DKFZp586A1923	Q69Z02
DKFZp586B2022	Q9Y423
DKFZp586B2023	Q659G2
DKFZp586C1419	Q9UG98
DKFZp586C1620	Q9Y3X7
DKFZp586E1422	Q9Y3Y1
DKFZp586F0420	Q9UG54
DKFZp586F1918	NA
DKFZp586H0919	Q659G9
DKFZp586H1823	Q659E9
DKFZp586I0123	Q8NDJ9
DKFZp586I031	Q5JXL7
DKFZp586I1223	Q9UG64
DKFZP586J0619	A4D213
DKFZp586K091	Q9UG77
DKFZp586K2222	NA
DKFZp586M0622	NA
DKFZp586M1622	Q9UG07
DKFZp586M2023	Q9Y436
DKFZp586N041	Q9Y417
DKFZp586O0821	Q69YZ5
DKFZp586O1422	Q9UFT5
DKFZp666B131	Q658Z1
DKFZp666C163	Q658U6
DKFZp666C237	Q658L7
DKFZp666E213	NA
DKFZp666F1010	Q658X5
DKFZp666F111	Q658Z0
DKFZp666F248	Q658R8
DKFZp666G145	Q658N3
DKFZp666G247	Q658L2
DKFZp666H126	Q658M3
DKFZp666I134	Q658S9
DKFZp666I2310	Q658X1
DKFZp666L156	Q658M0
DKFZp666L2010	Q658W7
DKFZp666M0210	Q658W5
DKFZp666M039	Q658Q3
DKFZp666M0710	Q658W4
DKFZp666O0110	Q658W2
DKFZp666O168	NA
DKFZp666P0310	Q658W0
DKFZp667A016	Q5JPD2
DKFZp667E137	Q5JPC7
DKFZp667E1714	Q5JPC5
DKFZp667F1913	NA
DKFZp667H046	NA
DKFZp667H197	Q69YJ7
DKFZp667I0324	Q658Y5
DKFZp667L0421	Q5JPB4
DKFZp667O0311	Q68CW9
DKFZp667P103	Q69YM5
DKFZp667P2311	Q9BYJ3
DKFZp686A01173	Q7Z3N6
DKFZp686A04130	Q7Z3N1
DKFZp686A0568	Q5CZ93
DKFZp686A06204	Q5HYA2
DKFZp686A111	Q6AHZ7
DKFZp686A11164	NA
DKFZp686A11192	Q6N037
DKFZp686A1195	Q6MZU1
DKFZp686A14192	Q7Z3C1
DKFZp686A15170	Q68DG4
DKFZp686A1525	Q6MZE7
DKFZp686A1668	Q68CT4
DKFZp686A1736	Q63HQ7
DKFZp686A1782	Q6N083
DKFZp686A1849	Q5HYL1
DKFZp686A20205	Q6AW96
DKFZp686A22123	Q6MZH4
DKFZp686A2214	Q69YR4
DKFZp686A24188	Q7Z2I8
DKFZp686B01123	Q6MZR7
DKFZp686B0215	Q5HYI4
DKFZp686B04100	NA
DKFZp686B04128	Q68D08
DKFZp686B09105	Q7Z3I8
DKFZp686B09108	Q68DD6
DKFZp686B12213	Q6MZX0
DKFZp686B16128	Q68D23
DKFZp686B17238	Q6MZG2
DKFZp686B18150	NA
DKFZp686B20267	Q68D27
DKFZp686B23205	Q7Z376
DKFZp686B2325	Q68CP0
DKFZp686C06176	Q7Z3R7
DKFZp686C06243	NA
DKFZp686C0686	NA
DKFZp686C08112	Q6N019
DKFZp686C09257	Q68D45
DKFZp686C13142	Q5CZI3
DKFZp686C15213	Q6MZU6
DKFZp686C21148	Q6MZM3
DKFZp686C2268	Q68DT8
DKFZp686C2469	Q7Z3U6
DKFZp686D02116	Q6MZM2
DKFZp686D0419	Q6N024
DKFZp686D04248	Q6MZT6
DKFZp686D0638	Q68D16
DKFZp686D0662	NA
DKFZp686D09174	Q6MZI6
DKFZp686D10126	Q68D89
DKFZp686D10173	Q7Z3R8
DKFZp686D12108	Q5CZI2
DKFZp686D1580	Q68CY8
DKFZp686D23201	Q5HYG9
DKFZp686E0517	Q658P4
DKFZp686E07254	Q68DS7
DKFZp686E0870	Q5CZA1
DKFZp686E13109	Q6MZF6
DKFZp686E13259	NA
DKFZp686E1393	Q6MZL1
DKFZp686E14181	Q68D90
DKFZp686E1450	Q6AI42
DKFZp686E1899	Q5HYL6
DKFZp686E20226	NA
DKFZp686E22155	Q7Z354
DKFZp686E2459	Q7Z3D7
DKFZp686F01113	Q68E04
DKFZp686F02202	Q6MZK0
DKFZp686F05233	Q6MZG3
DKFZp686F10110	Q6N082
DKFZp686F1293	Q7Z3W2
DKFZp686F13142	Q7Z2W2
DKFZp686F13224	NA
DKFZp686F1345	Q5H9P1
DKFZp686F1754	Q6MZH6
DKFZp686F18120	Q68DZ9
DKFZp686F20131	Q6AHX7
DKFZp686F20250	NA
DKFZp686F2281	NA
DKFZp686G01261	Q68DM7
DKFZp686G02190	Q6MZL6
DKFZp686G03277	Q6N054
DKFZp686G10254	Q6AHY3
DKFZp686G1211	NA
DKFZp686G1540	Q7Z2E5
DKFZp686G16228	Q6ZP55
DKFZp686G16234	Q68E11
DKFZp686G1646	Q7Z2W5
DKFZp686G18222	Q7Z3W9
DKFZp686G19178	NA
DKFZp686G21125	Q68DH2
DKFZp686G21263	NA
DKFZp686G24255	Q7Z2Y6
DKFZp686H039	Q68CT9
DKFZp686H05229	Q6N0A7
DKFZp686H0575	Q6MZZ4
DKFZp686H10254	G3V1M0
DKFZp686H12203	Q5HYD4
DKFZp686H13261	Q6N039
DKFZp686H14204	Q7Z322
DKFZp686H1465	NA
DKFZp686H16106	Q6AI22
DKFZp686H1615	Q7Z3I4
DKFZp686H1726	Q68DX8
DKFZp686H1812	Q5HYE3
DKFZp686H1931	Q68DP1
DKFZp686H1949	NA
DKFZp686H1993	Q5HYM4
DKFZp686I04222	NA
DKFZp686I04252	Q6MZG8
DKFZp686I06222	Q68EA4
DKFZp686I10125	Q68DK3
DKFZp686I11137	Q68DY8
DKFZp686I1383	Q6MZK5
DKFZp686I1750	Q7Z3N8
DKFZp686I18166	Q6MZL0
DKFZp686I21167	NA
DKFZp686J0330	Q7Z3C4
DKFZp686J07132	NA
DKFZp686J08125	Q5HYC4
DKFZp686J08252	Q63HJ8
DKFZp686J10186	Q68DS8
DKFZp686J11229	Q6MZF9
DKFZp686J1293	Q7Z3J5
DKFZp686J13123	Q6MZE3
DKFZp686J14194	Q68D18
DKFZp686J1430	Q5CZ67
DKFZp686J1497	Q6AWB9
DKFZp686J1568	Q5H9R6
DKFZp686J1569	Q7Z3Q2
DKFZp686J17173	Q7Z328
DKFZp686J1732	Q63HN4
DKFZp686J2031	Q7Z3R6
DKFZp686K0257	Q7Z2V8
DKFZp686K03100	Q68D03
DKFZp686K0319	Q5HYE0
DKFZp686K03205	Q68CX9
DKFZp686K0542	Q5CZA7
DKFZp686K06110	Q6MZK8
DKFZp686K06216	Q6MZF3
DKFZp686K0727	NA
DKFZp686K14185	Q68DB5
DKFZp686K18126	Q5HYH0
DKFZp686K221	NA
DKFZp686K2366	Q7Z3T0
DKFZp686L02273	Q7Z370
DKFZp686L04275	Q7Z3M3
DKFZp686L0695	Q7Z350
DKFZp686L0787	Q68D63
DKFZp686L08115	Q5HYC5
DKFZp686L0869	Q7Z3U5
DKFZp686L1432	Q6N001
DKFZp686L16252	Q6MZN0
DKFZp686L18142	Q7Z3G2
DKFZp686L1857	Q7Z338
DKFZp686L19154	NA
DKFZp686M0146	Q63Z41
DKFZp686M0150	Q5CZA6
DKFZp686M02159	Q6N076
DKFZp686M04222	Q6MZN6
DKFZp686M05208	Q7Z318
DKFZp686M05248	Q6AI41
DKFZp686M0586	NA
DKFZp686M0959	NA
DKFZp686M13211	Q68DL5
DKFZp686M1669	Q68E10
DKFZp686M18273	Q7Z369
DKFZp686M1922	Q69YN3
DKFZp686M21196	Q63HQ8
DKFZp686M2125	Q6MZF5
DKFZp686M2226	Q68D58
DKFZp686N01252	Q6MZR5
DKFZp686N0154	Q6MZH7
DKFZp686N0199	Q7Z3W8
DKFZp686N04132	Q68CY0
DKFZp686N0569	Q68E08
DKFZp686N08224	Q6MZY5
DKFZp686N08236	Q68D25
DKFZp686N1252	Q5HYF7
DKFZp686N14223	Q6AWC6
DKFZp686N1586	NA
DKFZp686N1686	NA
DKFZp686N1782	NA
DKFZp686N19168	Q6MZJ2
DKFZp686N21130	NA
DKFZp686N224	Q6N074
DKFZp686N23123	NA
DKFZp686O0186	NA
DKFZp686O0215	Q7Z3H5
DKFZp686O05147	Q7Z3H6
DKFZp686O061	Q5HYD6
DKFZp686O07189	Q6N0A8
DKFZp686O111	Q5CZB4
DKFZp686O1631	Q68DP2
DKFZp686O17118	NA
DKFZp686O21248	Q6AI40
DKFZp686O23112	Q6AI63
DKFZp686O23186	Q68DS9
DKFZp686P02188	Q63Z38
DKFZp686P0251	Q5JPH5
DKFZp686P0262	NA
DKFZp686P06174	Q68DD0
DKFZp686P0738	Q5H9P2
DKFZp686P0776	Q68DX6
DKFZp686P09201	Q5HYG8
DKFZp686P10213	Q6MZW7
DKFZp686P12242	Q6AI50
DKFZp686P13218	Q7Z3P5
DKFZp686P19218	Q7Z367
DKFZp686P23184	Q7Z2Z5
DKFZp761A0712	Q9NSR5
DKFZp761A1822	Q68CX2
DKFZp761A19121	NA
DKFZp761B191	NA
DKFZp761D0422	Q68CX1
DKFZp761D171	Q9H021
DKFZp761D1823	NA
DKFZp761E0417	Q8N3U8
DKFZp761E10121	Q9NSS9
DKFZp761E1322	Q69YG1
DKFZp761I0921	Q68CX0
DKFZp761I2124	Q9NTA6
DKFZp761J1810	NA
DKFZp761J1915	NA
DKFZp761K1617	Q69YN1
DKFZp761L1314	Q8N3H6
DKFZp761L1417	NA
DKFZp761M142	Q8N397
DKFZp761N1221	Q6AHX3
DKFZp761N1814	Q9NSG9
DKFZp761P0818	Q8N3T5
DKFZp761P1423	Q69YV4
DKFZp761P1714	Q659C2
DKFZp762A2415	Q8N3F4
DKFZp762B153	Q658J6
DKFZp762B226	Q68CM9
DKFZp762B245	Q9NSL0
DKFZp762C0813	Q69YM1
DKFZp762E193	NA
DKFZp762F0712	NA
DKFZp762F1313	Q69YM0
DKFZp762F247	Q6AI38
DKFZp762H1613	Q5CZ74
DKFZp762H2012	Q69YM3
DKFZp762J0110	Q68CV2
DKFZp762K012	Q69YQ2
DKFZp762K123	Q69YP2
DKFZp762L015	Q658J0
DKFZp762L0313	Q6AHW6
DKFZp762L056	Q8N3N3
DKFZp762L185	Q69YJ3
DKFZp762M0115	Q69YK8
DKFZp762M113	Q69YP0
DKFZp762N1113	Q68CV8
DKFZp762O156	Q8N3N1
DKFZp762O213	Q69YN9
DKFZp762P233	Q9NPU8
DKFZp779C1727	Q68DW3
DKFZp779C185	Q7Z656
DKFZp779E2271	Q7Z665
DKFZp779F0871	Q7Z686
DKFZp779F115	Q7Z658
DKFZp779G0847	Q68DE4
DKFZp779G118	Q7Z684
DKFZp779G1236	Q68D69
DKFZp779G2333	Q68DC4
DKFZp779H1622	Q68DR3
DKFZp779H2259	Q6N086
DKFZp779I1064	Q7Z666
DKFZp779I1240	Q68D36
DKFZp779I1858	Q68D50
DKFZp779K0533	Q68D34
DKFZp779K1053	Q68D71
DKFZp779K1237	Q68DL0
DKFZp779L2418	Q5HCH9
DKFZp779M0222	Q68DS2
DKFZp779N0926	Q7Z664
DKFZp779O0162	Q6AW80
DKFZp779O1248	Q6AHZ8
DKFZp781A0677	Q68DV3
DKFZp781A11155	NA
DKFZp781A1532	NA
DKFZp781C0419	Q5CZ91
DKFZp781C1522	Q5H9N7
DKFZp781D08126	NA
DKFZp781D1416	Q68DW7
DKFZp781D2042	NA
DKFZp781E0954	NA
DKFZp781G1976	Q5H9Q2
DKFZp781H0795	Q6AI59
DKFZp781H1425	Q68DI5
DKFZp781H1715	Q68DX5
DKFZp781H1925	Q68DI6
DKFZp781J074	Q68DU3
DKFZp781K06126	Q68DV6
DKFZp781K1356	NA
DKFZp781K1922	Q68CP5
DKFZp781L0540	Q7Z3K9
DKFZp781L0846	Q68CS5
DKFZp781L1143	Q68DM5
DKFZp781M0253	Q68DF0
DKFZp781N0293	Q5H9Q5
DKFZp781N0678	Q5H9Q6
DKFZp781N1049	Q6AI34
DKFZp781N1372	NA
DKFZp781N1974	Q5H9S0
DKFZp781N2243	Q68DM4
DKFZp781P0919	Q68DV8
DKFZp781P1017	Q68DN7
DKFZp781P1796	Q68CS2
DKFZp781P2312	Q68DJ2
DKK1	O94907
DKK2	Q9UBU2
DLAT	P10515
DLC1	P63167
DLD	P09622
DLEC1	Q9Y238
DLG3	Q13368
DLG4	Q15334
DLG5	Q8TDM6
DLGAP1	O14490
DLGAP2	Q9P1A6
DLGAP3	O95886
DLGAP4	Q9Y2H0
DLGAP5	Q15398
DLK1	P80370
DLL1	O00548
DLL3	Q9NYJ7
DLST	P36957
DLX1	P56177
DLX2	Q07687
DLX3	O60479
DLX4	Q92988
DLX5	P56178
DMAP1	Q9NPF5
DMBT1	Q9UGM3
DMD	P11532
DMGDH	Q9UI17
DMKN	Q6E0U4
DMP1	Q9Y222
DMPK	Q09013
DMRT1	Q9Y5R6
DMRT3	Q9NQL9
DMRTA1	Q5VZB9
DMRTA2	Q96SC8
DMTF1	Q9Y222
DMWD	Q09019
DNA	P06340
DNAH1	Q9P2D7
DNAH10	Q8IVF4
DNAH11	Q96DT5
DNAH17	Q9UFH2
DNAH2	Q9P225
DNAH5	Q8TE73
DNAH7	Q8WXX0
DNAH9	Q9NYC9
Dnahc3	Q6ZR08
DNAI1	Q9UI46
DNAI2	Q9GZS0
DNAJA1	P31689
DNAJA2	O60884
DNAJA3	Q96EY1
DNAJB1	P25685
DNAJB13	P59910
DNAJB14	Q8TBM8
DNAJB2	P25686
DNAJB4	Q9UDY4
DNAJB6	O75190
DNAJB8	Q8NHS0
DNAJB9	Q9UBS3
DNAJC1	Q96KC8
DNAJC10	Q8IXB1
DNAJC11	Q9NVH1
DNAJC12	Q9UKB3
DNAJC13	O75165
DNAJC14	Q6Y2X3
DNAJC17	Q9NVM6
DNAJC18	Q9H819
DNAJC2	Q99543
DNAJC27	Q9NZQ0
DNAJC28	Q9NX36
DNAJC3	Q13217
DNAJC30	Q96LL9
DNAJC5B	Q9UF47
DNAJC5G	Q8N7S2
DNAJC6	O75061
DNAJC7	Q99615
DNAJC8	O75937
